NOBS,NRX,AGE_DAYS_ROUNDED,NMEMB,rawmean,rawlwr,rawupr,proplwr,propupr,lwr,upr,Indication
109265,0.8665437858157566,1305,124759,0.8758085589015622,0.8706231738382879,0.8810171668931042,0.0059206832481493036,0.005947199235041297,0.8614132545392894,0.8716972943558899,All conditions
109320,0.866965429893448,1310,124759,0.8762494088602826,0.8710627169821283,0.8814593236607312,0.005919195865593163,0.005945698505206469,0.8618336917052105,0.8721201449540312,All conditions
109394,0.8676020681511617,1315,124759,0.8768425524411064,0.8716541028215188,0.8820542249749586,0.005917196428415953,0.005943681131057077,0.8624682962922113,0.8727588181928978,All conditions
109470,0.8681789408408885,1320,124759,0.8774517269295201,0.8722614726806992,0.882665204084367,0.005915145061008938,0.005941611367146632,0.8630435364669016,0.873337322704506,All conditions
109537,0.8686975943019563,1325,124759,0.8779887623337795,0.8727969176813041,0.8832038298850251,0.005913338387925416,0.005939788497273484,0.8635606914700721,0.8738574742802001,All conditions
109613,0.869316396522831,1330,124759,0.8785979368221932,0.8734042887184296,0.8838148078165047,0.0059112910309675895,0.005937722791815773,0.8641776143049925,0.8744781563037638,All conditions
109694,0.8699978816330857,1335,124759,0.8792471885795814,0.8740516190645462,0.8844659809764106,0.0059091113199106204,0.005935523553120638,0.8648569673024293,0.8751617745506839,All conditions
109753,0.870555421901421,1340,124759,0.8797201003534815,0.8745231317384801,0.8849402918439068,0.005907525146820229,0.005933923174345755,0.8654125938548376,0.8757212308939942,All conditions
109813,0.871128171585676,1345,124759,0.8802010275811765,0.8750026365382696,0.8854226414930344,0.0059059133993426835,0.00593229699607045,0.8659833640445633,0.876295962621166,All conditions
109887,0.8717491458022927,1350,124759,0.8807941711620003,0.8755940263264191,0.8860175388585564,0.005903927393979926,0.00593029321443518,0.866602402139712,0.8769188738463337,All conditions
109964,0.8724206849787047,1355,124759,0.8814113611042089,0.8762093920030516,0.8866365530580506,0.005901863001448545,0.005928210350381293,0.8672717776163306,0.8775925783132822,All conditions
110029,0.8729686116195926,1360,124759,0.8819323656008785,0.8767288570323658,0.8871590970150834,0.00590012201782327,0.005926453794043327,0.8678179902933072,0.8781422197600063,All conditions
110097,0.8735739880735568,1365,124759,0.8824774164589329,0.8772722978573355,0.8877057578989145,0.005898302329915275,0.005924617834370313,0.8684213845843491,0.8787495801029394,All conditions
110183,0.8743723467391739,1370,124759,0.8831667454852956,0.877959591377267,0.8883971224224759,0.005896003370425059,0.005922298324656969,0.8692170444357932,0.8795506406233936,All conditions
110239,0.8749099403027485,1375,124759,0.8836156108978109,0.8784071317707567,0.8888473128480107,0.005894507818577459,0.005920789408512124,0.8697527768190828,0.880090097810695,All conditions
110306,0.8754936887888041,1380,124759,0.8841526463020704,0.8789425823265187,0.8893859330935875,0.0058927199928005035,0.005918985611144326,0.8703346496253076,0.8806757233353927,All conditions
110374,0.8761089873602859,1385,124759,0.8846976971601247,0.8794860251736931,0.8899325919552412,0.005890907146204876,0.005917156574410112,0.8709479106657908,0.8812930614147446,All conditions
110452,0.8767296562772848,1390,124759,0.8853229025561282,0.8801093866964671,0.8905596412161313,0.005888829764381468,0.005915060646102589,0.8715667445820833,0.8819155653644016,All conditions
110522,0.8773250195227311,1395,124759,0.8858839843217724,0.8806688142583307,0.8911223771780765,0.005886967318225588,0.005913181577963171,0.8721602358053392,0.8825128016660592,All conditions
110590,0.8778368009586928,1400,124759,0.8864290351798267,0.8812122586771101,0.8916690344681465,0.005885159776674476,0.005911357909498905,0.872670591127206,0.8830260084752891,All conditions
110656,0.8783872502144867,1405,124759,0.8869580551302912,0.8817397199087574,0.8921996131303889,0.005883406990161731,0.0059095894893560165,0.8732193405265058,0.8835781582759386,All conditions
110715,0.8789850466105643,1410,124759,0.8874309669041913,0.8822112386759627,0.8926739179046964,0.005881841430931397,0.005908009970392582,0.8738149959462411,0.8841780990297655,All conditions
110778,0.8794548260736841,1415,124759,0.8879359404932711,0.8827147252269198,0.8931803785251907,0.005880171111725359,0.0059063247614532105,0.8742834812113381,0.8846491718895027,All conditions
110836,0.8799973744831349,1420,124759,0.8884008368133762,0.8831782529015931,0.8936466434845571,0.00587863461555945,0.00590477457224962,0.8748241914558968,0.8851935606036293,All conditions
110891,0.880421154396534,1425,124759,0.8888416867720966,0.8836178053376468,0.8940887909600973,0.005877178705941229,0.005903305691091035,0.8752467619356545,0.88561854960784,All conditions
110944,0.8808957591030595,1430,124759,0.8892665058232272,0.8840413743531542,0.8945148600412207,0.005875776761923441,0.00590189125939802,0.8757198122720449,0.8860947100841506,All conditions
110995,0.8813473858647319,1435,124759,0.8896752939667679,0.884448959914091,0.8949248507619515,0.005874428668660026,0.005900531160955967,0.8761699735141596,0.8865478035786538,All conditions
111058,0.8818668307283221,1440,124759,0.8901802675558477,0.8849524483413308,0.8954313095061885,0.005872764657961699,0.005898852335559591,0.8766878343717921,0.8870688329424163,All conditions
111108,0.8822691153278811,1445,124759,0.8905810402455935,0.885352042631007,0.8958332605907043,0.0058714450210443705,0.005897520952907852,0.877088920723468,0.8874723159216308,All conditions
111174,0.8829047308171515,1450,124759,0.891110060196058,0.8858795074992989,0.8963638356163514,0.005869704462329033,0.005895764906006627,0.8777223409788626,0.8881101295444505,All conditions
111241,0.8834251961560651,1455,124759,0.8916470956003174,0.8864149647316053,0.8969024491854741,0.0058679391146218875,0.0058939838542494865,0.8782413108926984,0.8886320899986461,All conditions
111290,0.8838238808509631,1460,124759,0.8920398528362683,0.8868065680829681,0.897296360300832,0.005866649047865758,0.005892682314417359,0.8786387963218878,0.8890319742027133,All conditions
111348,0.8843275135182038,1465,124759,0.8925047491563735,0.8872700989087441,0.8977626221091384,0.005865123129683447,0.005891142828914741,0.8791408237644528,0.8895372132078786,All conditions
111415,0.8847934860538962,1470,124759,0.8930417845606329,0.8878055573742432,0.898301234445085,0.005863361913088857,0.005889365957316033,0.8796056216268187,0.890004358689917,All conditions
111478,0.8853121586036755,1475,124759,0.8935467581497126,0.8883090486026375,0.8988076903882052,0.0058617072909771225,0.00588769663199997,0.8801227178687977,0.890524608018155,All conditions
111532,0.8857713664666932,1480,124759,0.8939795926546381,0.8887406128460401,0.8992417951489623,0.0058602901583480775,0.005886266909850009,0.8805804892452419,0.8909852531508187,All conditions
111579,0.8862564259757599,1485,124759,0.8943563189829993,0.889116233826686,0.8996196268200887,0.0058590575647432235,0.005885023368621654,0.8810637985588443,0.8914720657532184,All conditions
111633,0.8867294687151945,1490,124759,0.8947891534879248,0.8895477986449933,0.9000537310059488,0.0058576423535091,0.005883595590651123,0.8815353246231438,0.8919466263074277,All conditions
111681,0.8870947463460968,1495,124759,0.8951738952700807,0.8899314120746035,0.900439601135602,0.005856385248919227,0.005882327325834849,0.8818995777592017,0.8923129280131329,All conditions
111737,0.8875884860814437,1500,124759,0.895622760682596,0.8903789613822402,0.9008897826471102,0.005854919649830421,0.005880848718605447,0.8823917268133222,0.8928082596924647,All conditions
111788,0.8879399203453056,1505,124759,0.8960315488261368,0.890786551217183,0.9012997690938924,0.005853585865168603,0.005879503098587738,0.8827422877784533,0.8931605658583355,All conditions
111837,0.8883500908026648,1510,124759,0.8964243060620877,0.8911781573944809,0.9016936773833533,0.005852305244435661,0.0058782111168019,0.8831511949073655,0.893572000182033,All conditions
111891,0.8888101181822913,1515,124759,0.8968571405670132,0.8916097236778207,0.9021277801042007,0.005850894921653819,0.00587678828520596,0.883609783575504,0.8940334670725975,All conditions
111942,0.8892696337720715,1520,124759,0.897265928710554,0.8920173143375004,0.902537765726257,0.005849563886367857,0.005875445447125208,0.8840677942371148,0.8944944889930843,All conditions
112000,0.8897587053880092,1525,124759,0.8977308250306592,0.8924808491446803,0.9030040235532127,0.005848051263918188,0.005873919414957709,0.8845553508663826,0.8949850763222155,All conditions
112053,0.8901744750701549,1530,124759,0.8981556440817897,0.8929044243629152,0.9034300864316922,0.005846670066014022,0.0058725259754891365,0.8849699186132325,0.8954020477977218,All conditions
112102,0.8905206980404954,1535,124759,0.8985484013177406,0.8932960319018224,0.903823993359562,0.005845393980130074,0.005871238582233974,0.8853152537129882,0.8957491575211086,All conditions
112147,0.8908776118887451,1540,124759,0.8989090967385118,0.8936556716996872,0.9041857443985364,0.005844222800598534,0.00587005702708948,0.8856711246368022,0.8961071142746894,All conditions
112193,0.8912864557185944,1545,124759,0.899277807613078,0.8940233037119385,0.9045555341306123,0.005843026322517967,0.005868849951432493,0.8860786454969269,0.896517282190951,All conditions
112245,0.8916961578416821,1550,124759,0.8996946112104137,0.8944388879920789,0.904973557039715,0.0058416746669894375,0.005867486326498325,0.8864871589857666,0.8969281728552093,All conditions
112300,0.8921612814752248,1555,124759,0.9001354611691341,0.8948784485956917,0.9054156963478058,0.0058402460520935754,0.005866045063721317,0.8869508400732583,0.8973947397564658,All conditions
112340,0.8924929475056862,1560,124759,0.9004560793209307,0.8951981292329863,0.9057372520099347,0.005839207717837524,0.005864997538788016,0.8872814957984955,0.8977274164461927,All conditions
112394,0.8929639617259828,1565,124759,0.9008889138258562,0.8956296983580497,0.9061713518890961,0.005837806845099125,0.005863584269015681,0.887751010597792,0.8981999311647572,All conditions
112443,0.8934143299354699,1570,124759,0.9012816710618071,0.8960213076419771,0.9065652570719693,0.0058365365553620695,0.005862302740426948,0.8881998845397172,0.8986517952101872,All conditions
112497,0.8937881420011826,1575,124759,0.9017145055667327,0.8964528773465916,0.9069993563715876,0.005835137604705745,0.005860891415441186,0.8885727652031514,0.8990265372498605,All conditions
112535,0.8940899177967431,1580,124759,0.9020190928109395,0.8967565747280961,0.9073048334745456,0.005834153761029536,0.005859898871025309,0.8888736597401307,0.8993291942966353,All conditions
112579,0.8943648218723087,1585,124759,0.9023717727779158,0.8971082245154097,0.9076585436166121,0.005833015195391644,0.005858750238187545,0.8891479782761038,0.8996046819854796,All conditions
112621,0.8947519337271329,1590,124759,0.9027084218373023,0.8974438904092634,0.9079961758371694,0.005831929004632334,0.005857654445169414,0.8895338039728787,0.8999930813690535,All conditions
112673,0.8951868947070523,1595,124759,0.903125225434638,0.8978594770079973,0.9084141964277095,0.005830585037757686,0.005856298599705365,0.8899674313927766,0.9004293764649998,All conditions
112728,0.895663582856456,1600,124759,0.9035660753933584,0.8982990400622195,0.9088563332852235,0.00582916454543291,0.005854865555418337,0.8904426124546337,0.9009075727169649,All conditions
112778,0.8960220404739013,1605,124759,0.9039668480831042,0.8986986431111859,0.9092582756105664,0.0058278740897299555,0.005853563699468422,0.8908001368403965,0.901266962563943,All conditions
112831,0.8965317119984915,1610,124759,0.9043916671342348,0.8991222226261368,0.909684334192387,0.005826507142414708,0.0058521846789270195,0.8913080635751309,0.9017783811476212,All conditions
112885,0.8969673313791446,1615,124759,0.9048245016391603,0.899553794506786,0.9101184313159997,0.0058251153929032885,0.005850780640056746,0.8917423931701965,0.9022152904763411,All conditions
112924,0.8973465904688669,1620,124759,0.9051371043371621,0.8998654854972828,0.9104319457174721,0.005824110860795721,0.005849767239613326,0.8921203444454191,0.9025958591563704,All conditions
112977,0.8978646403921229,1625,124759,0.9055619233882927,0.9002890658136075,0.9108580034979297,0.005822746560451701,0.005848390897246367,0.8926366021455284,0.9031157037819516,All conditions
113025,0.8981962513033487,1630,124759,0.9059466651704486,0.9006726859734432,0.9112438668974472,0.005821511795082532,0.005847145235643544,0.8929673912320873,0.9034481352348299,All conditions
113071,0.8985667261057259,1635,124759,0.9063153760450148,0.9010403221834203,0.9116136524318532,0.005820329215436852,0.005845952222458252,0.8933367719377533,0.9038197042552306,All conditions
113129,0.8990370643648943,1640,124759,0.9067802723651199,0.9015038638031815,0.9120799034463185,0.005818839163953355,0.0058444490277404825,0.8938057122849222,0.9042914406616244,All conditions
113179,0.8994328792486838,1645,124759,0.9071810450548657,0.9019034689265021,0.9124818436973345,0.005817555555346149,0.005843154099574696,0.8942003785053496,0.904688404164358,All conditions
113220,0.8997474598148518,1650,124759,0.9075096786604574,0.9022311453200585,0.9128114345107368,0.0058165036302315854,0.005842092899885209,0.8945140754485471,0.9050038680615259,All conditions
113263,0.9001144944372915,1655,124759,0.9078543431736388,0.9025748061141208,0.9131571027386093,0.0058154010048153985,0.005840980554692664,0.894879967701892,0.9053720456962968,All conditions
113311,0.9006027079696809,1660,124759,0.9082390849557948,0.9029584276906557,0.9135429647214465,0.00581417090786845,0.005839739616479803,0.895366449905456,0.9058619932821205,All conditions
113354,0.9009748423298499,1665,124759,0.9085837494689761,0.9033020888877661,0.9138886325462761,0.005813069608934702,0.005838628613378104,0.8957374128554876,0.9062352998242108,All conditions
113390,0.9012388041505913,1670,124759,0.9088723058055932,0.9035898053851793,0.914178028718396,0.005812148072585034,0.00583769895827119,0.8960006707721087,0.9064999649787348,All conditions
113430,0.901514682073927,1675,124759,0.9091929239573898,0.9039094905386525,0.9144995798644062,0.005811124657394369,0.0058366665282858065,0.8962758678759242,0.9067765226435461,All conditions
113469,0.9017788583642428,1680,124759,0.9095055266553916,0.9042211837216648,0.9148130920733922,0.0058101273481640245,0.005835660435751931,0.8965394083572645,0.9070413335697965,All conditions
113518,0.9022189632096397,1685,124759,0.9098982838913425,0.9046127984551839,0.9152069918067458,0.005808875046509886,0.005834397107223501,0.8969780859877632,0.9074828669186722,All conditions
113563,0.9026570842905921,1690,124759,0.9102589793121137,0.9049724448562171,0.9155687362426393,0.005807725686915737,0.005833237629293373,0.8974146995556812,0.9079224975610243,All conditions
113624,0.903099355182836,1695,124759,0.9107479219936037,0.9054599658649432,0.9160591005906406,0.0058061687553294765,0.005831666994540991,0.8978558079238153,0.908365929885247,All conditions
113655,0.9033205908851264,1700,124759,0.9109964010612461,0.9057077225893959,0.9163083019982972,0.0058053780077388685,0.0058308692886854885,0.8980764733928642,0.9085877351763557,All conditions
113712,0.9038846764780473,1705,124759,0.9114532819275564,0.9061632755333396,0.9167665107811382,0.0058039248956669905,0.005829403392289478,0.8986385977014244,0.9091537848773469,All conditions
113753,0.9041886154736682,1710,124759,0.9117819155331479,0.9064909541724899,0.9170960993489764,0.005802880349479396,0.0058283496582854635,0.8989417171247132,0.9094585428816898,All conditions
113790,0.9044603019246815,1715,124759,0.9120784873235598,0.9067866643116407,0.9173935327868658,0.005801938194428471,0.005827399217475958,0.8992126791536004,0.9097309531803555,All conditions
113827,0.9048209516855955,1720,124759,0.9123750591139718,0.9070823745908679,0.9176909660846807,0.005800996498351979,0.005826449241029602,0.8995720885132319,0.9100928450328117,All conditions
113876,0.9052948122626033,1725,124759,0.9127678163499227,0.907473991122073,0.9180848640203717,0.005799750093095021,0.005825191878161798,0.9000443285909049,0.9105683282503375,All conditions
113924,0.9056620950138166,1730,124759,0.9131525581320786,0.9078576157171047,0.918470722984752,0.00579852990370543,0.005823960963929222,0.9004105862732265,0.9109366357016874,All conditions
113957,0.9059981281151691,1735,124759,0.9134170681073109,0.9081213577627076,0.9187360008862466,0.005797691470312161,0.005823115162449328,0.900745430495677,0.9112738595521472,All conditions
114002,0.9064959062082752,1740,124759,0.9137777635280822,0.9084810061858792,0.9190977433000282,0.005796548738231731,0.005821962389854762,0.9012413585069314,0.9117734912807771,All conditions
114042,0.9068091576154194,1745,124759,0.9140983816798788,0.908800693846606,0.9194192919388179,0.005795533543705641,0.005820938277081985,0.9015537147247198,0.9120876377509914,All conditions
114082,0.9071880242237605,1750,124759,0.9144189998316755,0.9091203816705027,0.9197408404144398,0.005794518882643721,0.005819914704029485,0.9019313060872877,0.9124677811452598,All conditions
114125,0.9075084509317348,1755,124759,0.9147636643448569,0.9094640462630788,0.9200865048438485,0.005793428716447401,0.0058188149644134825,0.9022508654116882,0.9127890746863481,All conditions
114162,0.9078046867745245,1760,124759,0.9150602361352688,0.9097597578074623,0.9203839368765235,0.005792491159044204,0.0058178691751914246,0.9025462361522442,0.9130861756788043,All conditions
114203,0.9081383585507969,1765,124759,0.9153888697408604,0.910087438330263,0.9207135235607361,0.005791452775800368,0.0058168216764346815,0.9028789181333572,0.913420837440017,All conditions
114246,0.9084934308462321,1770,124759,0.9157335342540418,0.9104311034525968,0.921059187460394,0.0057903643397359695,0.005815723687230074,0.9032329228813757,0.9137769776116975,All conditions
114284,0.9088381176439941,1775,124759,0.9160381214982486,0.9107348076707266,0.9213646577268171,0.005789402976863083,0.005814753888033113,0.9035764875402194,0.9141227876221573,All conditions
114333,0.9092498447384141,1780,124759,0.9164308787341995,0.911126426484461,0.9217585533800091,0.005788164031601799,0.005813504072634882,0.9039869574913597,0.9145357724138435,All conditions
114376,0.9095929783783335,1785,124759,0.916775543247381,0.911470092175019,0.9221042167114503,0.005787077449262201,0.0058124079588709205,0.904329093365153,0.9148799038451929,All conditions
114414,0.9098891078093141,1790,124759,0.9170801304915878,0.9117737968950335,0.9224096864759954,0.005786117723115337,0.005811439815570772,0.9046243823165491,0.9151768735981913,All conditions
114454,0.9102417230704809,1795,124759,0.9174007486433845,0.9120934862323099,0.9227312334382572,0.005785108000972056,0.005810421239306001,0.9049758763955272,0.9155306109111121,All conditions
114496,0.9106527550868834,1800,124759,0.917737397702771,0.912429160211113,0.9230688575739717,0.005784048361704851,0.005809352309872273,0.9053854955107411,0.9159430577731389,All conditions
114521,0.9108723538172595,1805,124759,0.9179377840476438,0.9126289662357847,0.9232698242365139,0.005783417900557362,0.005808716322100295,0.90560439834107,0.9161633529262277,All conditions
114565,0.9112558493555973,1810,124759,0.9182904640146202,0.9129806249930315,0.9236235254087659,0.00578230878972106,0.005807597490265107,0.9059866866481837,0.9165480565393043,All conditions
114603,0.9116086037698159,1815,124759,0.918595051258827,0.9132843304411848,0.9239289944451814,0.005781351434850913,0.005806631745996061,0.9063382740603888,0.9169019792283889,All conditions
114634,0.911925269328721,1820,124759,0.9188435303264695,0.9135320902571613,0.9241781927613548,0.005780570787086013,0.005805844258368897,0.9066538207568339,0.9172197654177147,All conditions
114663,0.9121487908537026,1825,124759,0.919075978486522,0.9137638656569192,0.9244113136787706,0.005779840790040468,0.005805107866092318,0.9068767160657403,0.917443912974534,All conditions
8,5.102496832591739e-5,10,124759,6.412363035933279e-5,2.768403222812383e-5,1.2634911485498692e-4,0.5682709779064373,0.9703986525241644,2.2028959677703326e-5,1.005395288344758e-4,Respiratory conditions
29,2.0742342580028108e-4,15,124759,0.00023244816005258139,1.5567418092119953e-4,3.338343321009834e-4,0.33028430560179545,0.4361668082271237,1.389147236442897e-4,2.978946393831253e-4,Respiratory conditions
60,4.326128843945727e-4,20,124759,4.8092722769499597e-4,3.6699814001400516e-4,6.190486730948735e-4,0.23689465083321218,0.28719822344405543,3.301292061999716e-4,5.568585362317025e-4,Respiratory conditions
121,8.810664869495259e-4,25,124759,9.698699091849085e-4,8.047723335610367e-4,0.0011588707816785496,0.17022651601040184,0.19487239546639806,7.310856085025838e-4,0.0010527620238265439,Respiratory conditions
197,0.0014553858319074668,30,124759,0.00157904439759857,0.001366231217623427,0.0018156103997123787,0.13477339858131412,0.14981592821175962,0.0012592385370942044,0.0016734258112209278,Respiratory conditions
325,0.0024459363773339945,35,124759,0.002605022483347895,0.002329473006291869,0.0029042032773588604,0.10577623756317772,0.1148476820923509,0.0021872144300206955,0.0027268465008161657,Respiratory conditions
454,0.0034822432077772393,40,124759,0.0036390160228921362,0.0033119340227566957,0.003989663315896026,0.0898819895482322,0.09635772164729589,0.0031692522601714027,0.0038177842295004255,Respiratory conditions
612,0.004630398436971705,45,124759,0.004905457722488959,0.0045244604340130175,0.005309969838002043,0.07766804038066984,0.08246164545636749,0.004270764464190396,0.005012228711202984,Respiratory conditions
806,0.00624632822365031,50,124759,0.006460455758702779,0.006022086372823261,0.00692229959029949,0.06785425088454435,0.07148780966026555,0.005822488301255532,0.006692864546778168,Respiratory conditions
1026,0.007937786580377698,55,124759,0.00822385559358443,0.007728279222824997,0.008742875266126403,0.06026083083779346,0.06311147692657305,0.007459448966031051,0.008438752014993266,Respiratory conditions
1225,0.009416975472792483,60,124759,0.009818930898772834,0.009276711662212847,0.010384572818163006,0.05522182019101013,0.05760728181322324,0.008896952946490785,0.009959461832681852,Respiratory conditions
1462,0.011090460315146421,65,124759,0.011718593448168068,0.011125531683953771,0.012335059052088353,0.05060861329795584,0.0526057676330307,0.01052918749776085,0.011673882493428362,Respiratory conditions
1723,0.013038547987535481,70,124759,0.0138106268886413,0.01316614466078763,0.014478496876094888,0.046665675139173544,0.04835913625346611,0.012430095342862626,0.013669080906212066,Respiratory conditions
2032,0.01542280733004521,75,124759,0.01628740211127053,0.015586853408543757,0.017011323692563612,0.04301169074974876,0.044446718779795086,0.014759446310672348,0.01610830051023869,Respiratory conditions
2361,0.017827330619841524,80,124759,0.018924486409798092,0.018168755543158357,0.01970357763639897,0.03993402252905833,0.04116842115184207,0.017115413597235802,0.01856125367481229,Respiratory conditions
2785,0.02090369497513335,85,124759,0.02232303881884273,0.021501591171491457,0.023167834085383913,0.03679820001288956,0.03784409790248171,0.02013447662642996,0.021694776454295912,Respiratory conditions
3250,0.024269207544776964,90,124759,0.026050224833478946,0.025162232862929856,0.02696155342213131,0.034087689308841214,0.034983521043593875,0.023441926338218823,0.025118229877631015,Respiratory conditions
3771,0.02824955035303577,95,124759,0.030226276260630496,0.029269163334724468,0.031206715980558495,0.031664930130763776,0.03243666905820663,0.027355030314881398,0.029165871668880336,Respiratory conditions
4443,0.03325046989862483,100,124759,0.03561266121081445,0.03457311044794431,0.03667552874288701,0.02919048247240965,0.02984521504250278,0.03227987263984964,0.03424283732301356,Respiratory conditions
5135,0.03841262859225838,105,124759,0.04115935523689674,0.04004120462727031,0.042300814422033074,0.027166378170668724,0.027732678963665807,0.03736909659739165,0.03947791368915801,Respiratory conditions
5860,0.043645084513065736,110,124759,0.04697055923821127,0.04577555844812782,0.048188861626037395,0.025441485250856884,0.025937574676245606,0.04253468873915417,0.04477713215187443,Respiratory conditions
6634,0.04953082517771173,115,124759,0.053174520475476716,0.05190255949949095,0.05446977689988253,0.02392049734745377,0.024358591536395018,0.04834602320543108,0.0507373263166762,Respiratory conditions
7364,0.05507732920914098,120,124759,0.059025801745765834,0.05768527548797889,0.060389618563793906,0.022710852172086043,0.023105434872401458,0.053826476127438856,0.0563499148521286,Respiratory conditions
8043,0.0600495559802722,125,124759,0.06446829487251421,0.06306698558241483,0.06589289078667035,0.021736410011626052,0.02209762049660648,0.058744294210468916,0.061376508279313985,Respiratory conditions
8684,0.06498580231201517,130,124759,0.06960620075505575,0.06814982407483605,0.07108586077503123,0.020923088236703014,0.02125758917919413,0.06362609863610794,0.06636724380004431,Respiratory conditions
9444,0.07049939679343721,135,124759,0.07569794563919237,0.07417884990406691,0.07724032126157601,0.02006785946828855,0.02037539604753928,0.0690846248059874,0.07193584992421612,Respiratory conditions
10345,0.0774224958662018,140,124759,0.08291986950841222,0.08132960482897754,0.08453341048525925,0.01917833070484211,0.019459039026627226,0.0759376616364855,0.0789290632348011,Respiratory conditions
11226,0.08394051792917176,145,124759,0.08998148430173375,0.08832457024502033,0.09166167157195801,0.01841394448614909,0.0186725889583029,0.0823948418918854,0.08550790471741024,Respiratory conditions
12257,0.09147754483803738,150,124759,0.09824541716429276,0.09651374625194052,0.10000035811197328,0.01762597139219655,0.01786282758355823,0.08986516424969376,0.09311159244924647,Respiratory conditions
13341,0.09946681208615574,155,124759,0.10693416907798235,0.10512721673766434,0.10876438851744666,0.016897801291187668,0.017115384682417162,0.09778604166045597,0.10116922483814399,Respiratory conditions
14397,0.10725930727283871,160,124759,0.11539848828541428,0.11352108788973943,0.11729915324473328,0.01626884739626306,0.016470449375542026,0.105514321970988,0.1090259162633317,Respiratory conditions
15560,0.11589652027616895,165,124759,0.12472046104890229,0.12276840268645185,0.12669578148670885,0.01565146846021556,0.015837982165829583,0.11408256954441776,0.11773208729738462,Respiratory conditions
16677,0.12428322336667623,170,124759,0.13367372293782412,0.13165254443234944,0.13571816137801773,0.015120238002309465,0.015294243290766625,0.1224040314496779,0.12618404122180688,Respiratory conditions
17814,0.13237057431011875,175,124759,0.1427872939026443,0.14069809643603917,0.14489974933506122,0.01463153624880372,0.014794421651111634,0.13043378945382528,0.13432892040066247,Respiratory conditions
18865,0.14035014771789642,180,124759,0.15121153584110164,0.14906137039071007,0.15338495759788434,0.014219586081388895,0.014373385897400105,0.13835442671088613,0.14236745455180286,Respiratory conditions
19895,0.14827012169646034,185,124759,0.15946745324986575,0.15725916495636136,0.1616989963527145,0.013847893400820014,0.01399372133542641,0.14621689285668116,0.15034497246185036,Respiratory conditions
20875,0.15564670093667254,190,124759,0.16732259796888402,0.16506038964097175,0.1696080597858298,0.01352004066021589,0.013659014650076082,0.15354235121138027,0.15777268150500257,Respiratory conditions
21890,0.16325736197893786,195,124759,0.17545828357072435,0.17314154776969287,0.17779827158784017,0.013203912370986119,0.013336435131446006,0.1611017260774496,0.16543463319670096,Respiratory conditions
22956,0.17126213007405522,200,124759,0.18400275731610546,0.1816300987126036,0.18639866689069057,0.01289469048241368,0.013021052562104151,0.1690537579153914,0.17349214327164741,Respiratory conditions
24153,0.1803081164399331,205,124759,0.1935972555086206,0.19116332800513808,0.1960544326845775,0.012572117807600617,0.01269221079349174,0.1780412615583837,0.18259662506156618,Respiratory conditions
25389,0.18974526548198886,210,124759,0.20350435639913753,0.20100873698230332,0.20602322424504294,0.012263223554484986,0.012377464003596557,0.18741837687297813,0.19209383067534505,Respiratory conditions
26557,0.198628458975701,215,124759,0.21286640643160012,0.21031385495369972,0.21544220524422444,0.011991330716247167,0.012100541629860203,0.19624663943446483,0.20103197091241146,Respiratory conditions
27801,0.20838170800758143,220,124759,0.22283763095247638,0.2202258033657018,0.2254727047850754,0.011720765364498053,0.011825084575418844,0.20593931490177123,0.21084583932874132,Respiratory conditions
29052,0.2181951663493184,225,124759,0.23286496364991704,0.23019484936571494,0.2355583231561893,0.01146636334788554,0.011566186102265591,0.21569326129120478,0.22071885224992943,Respiratory conditions
30281,0.22755499425444187,230,124759,0.24271595636386953,0.2399897902863939,0.24546536672005756,0.01123191947623207,0.011327686887079772,0.22499911488256152,0.2301326659789474,Respiratory conditions
31545,0.23706192094002881,235,124759,0.2528474899606441,0.25006485013292956,0.2556533731549112,0.011005210406271618,0.01109713683415979,0.23445300462076887,0.23969262951486908,Respiratory conditions
32800,0.24661434799950105,240,124759,0.26290688447326443,0.26006928178024,0.2657677296798282,0.010793185194482696,0.010881591070905153,0.24395259366992583,0.2492979044866495,Respiratory conditions
34053,0.2560692052234498,245,124759,0.27295024807829493,0.27005880947797634,0.27586492838796206,0.010593280719382956,0.010678430703719533,0.2533565922489285,0.2588036224867849,Respiratory conditions
35269,0.26525804687953086,250,124759,0.28269703989291356,0.27975429424294695,0.28566302651310577,0.010409538250139886,0.010491749829838087,0.262496833094381,0.26804106794774235,Respiratory conditions
36483,0.27439734541683686,255,124759,0.2924278007999423,0.2894347074669547,0.29544413440240597,0.010235324154543157,0.01031479768412042,0.2715887996393494,0.2772276985198712,Respiratory conditions
37724,0.28407938053801646,260,124759,0.30237497895943377,0.29933127674257065,0.30544192076467647,0.01006598570866361,0.010142842558590645,0.28121984155339474,0.2869607529689555,Respiratory conditions
38844,0.2928660801925409,265,124759,0.3113522872097404,0.30826362065661983,0.3144641927647737,0.009920166576582453,0.00999480550768207,0.28996079989240015,0.2957932197038626,Respiratory conditions
39983,0.3017855941494394,270,124759,0.32048188908215036,0.317348155416751,0.3236388611784901,0.00977819269093266,0.009850703593208384,0.2988346764584986,0.3047583945861058,Respiratory conditions
41046,0.3098877024241512,275,124759,0.32900231646614675,0.3258270984293797,0.33220077242255497,0.009651050700409851,0.009721682177691688,0.3068969604966222,0.3129003321778939,Respiratory conditions
