NOBS,NRX,AGE_DAYS_ROUNDED,NMEMB,rawmean,rawlwr,rawupr,proplwr,propupr,lwr,upr,Comorbidities
141528,5.6146308565081124,845,25207,5.6146308565081124,5.585416951436671,5.643959686396083,0.005203174673109353,0.00522364348387647,5.585416951436671,5.643959686396083,Yes
142277,5.64434482485024,850,25207,5.64434482485024,5.61505361891013,5.673750955334708,0.005189478468989039,0.00520983947596586,5.61505361891013,5.673750955334708,Yes
143081,5.676240726782243,855,25207,5.676240726782243,5.646866769765712,5.705729608053355,0.005174896279140544,0.005195142822603391,5.646866769765712,5.705729608053355,Yes
143864,5.707303526798111,860,25207,5.707303526798111,5.6778492032857795,5.736872774285153,0.00516081252276699,0.0051809488225398005,5.6778492032857795,5.736872774285153,Yes
144615,5.737096838179871,865,25207,5.737096838179871,5.707565637849683,5.766742962218474,0.00514741186407383,0.005167443547633828,5.707565637849683,5.766742962218474,Yes
145337,5.765739675486968,870,25207,5.765739675486968,5.736134754928072,5.7954595195002145,0.005134626643787095,0.00515455877059465,5.736134754928072,5.7954595195002145,Yes
146108,5.796326417265045,875,25207,5.796326417265045,5.766642975195508,5.826124782519708,0.005121078409442441,0.005140905309594805,5.766642975195508,5.826124782519708,Yes
146809,5.824136152656008,880,25207,5.824136152656008,5.794381497758676,5.854005730495527,0.005108852904093471,0.00512858509083746,5.794381497758676,5.854005730495527,Yes
147551,5.853572420359424,885,25207,5.853572420359424,5.8237425725259975,5.883517190879775,0.005096007308233708,0.005115640222746636,5.8237425725259975,5.883517190879775,Yes
148343,5.884992264053636,890,25207,5.884992264053636,5.855082364682272,5.915017085841579,0.005082402495931541,0.005101930544809462,5.855082364682272,5.915017085841579,Yes
149084,5.914388860237236,895,25207,5.914388860237236,5.8844042574368585,5.944488385203209,0.005069771959359241,0.005089202904518769,5.8844042574368585,5.944488385203209,Yes
149812,5.943269726663228,900,25207,5.943269726663228,5.913211911599026,5.9734424636482615,0.00505745430488441,0.005076790785662929,5.913211911599026,5.9734424636482615,Yes
150538,5.97207125004959,905,25207,5.97207125004959,5.941940600793705,6.00231682098398,0.005045259507852353,0.00506450269395884,5.941940600793705,6.00231682098398,Yes
151264,6.00087277343595,910,25207,6.00087277343595,5.9706694654066785,6.031191002903151,0.005033152537906243,0.005052303325178084,5.9706694654066785,6.031191002903151,Yes
152000,6.03007101202047,915,25207,6.03007101202047,5.999794222174107,6.060462723062633,0.005020967379324188,0.005040025396314453,5.999794222174107,6.060462723062633,Yes
152728,6.0589518784464635,920,25207,6.0589518784464635,6.0286025803056225,6.089416097545328,0.005009001350349518,0.005027968485314293,6.0286025803056225,6.089416097545328,Yes
153544,6.091323838616257,925,25207,6.091323838616257,6.060893472546698,6.1218691253793365,0.004995690079165494,0.0050145563710528255,6.060893472546698,6.1218691253793365,Yes
154264,6.119887332883723,930,25207,6.119887332883723,6.0893856149998316,6.150503971229492,0.004984032585044101,0.0050028107839924256,6.0893856149998316,6.150503971229492,Yes
155047,6.150950132899592,935,25207,6.150950132899592,6.1203710086628895,6.181644177348094,0.004971447268470539,0.004990130595325258,6.1203710086628895,6.181644177348094,Yes
155792,6.180505415162455,940,25207,6.180505415162455,6.149852822453407,6.211272927847115,0.004959560853041055,0.004978154797693244,6.149852822453407,6.211272927847115,Yes
156553,6.210695441742373,945,25207,6.210695441742373,6.1799679838529595,6.24153781936788,0.004947506793344357,0.0049660103147571065,6.1799679838529595,6.24153781936788,Yes
157271,6.239179592970206,950,25207,6.239179592970206,6.2083816667757326,6.270092438676385,0.004936214086411988,0.004954633096474533,6.2083816667757326,6.270092438676385,Yes
157983,6.267425715079145,955,25207,6.267425715079145,6.236558068120142,6.298408281328849,0.004925091794025799,0.004943427757773352,6.236558068120142,6.298408281328849,Yes
158741,6.297496727099615,960,25207,6.297496727099615,6.266555027388785,6.328553345867502,0.00491333319439145,0.004931581565456503,6.266555027388785,6.328553345867502,Yes
159473,6.326536279604872,965,25207,6.326536279604872,6.295523234835647,6.357664243207106,0.00490205752383063,0.00492022209729243,6.295523234835647,6.357664243207106,Yes
160170,6.354187328916571,970,25207,6.354187328916571,6.323106502423941,6.385383074030303,0.004891392853841089,0.004909478348516203,6.323106502423941,6.385383074030303,Yes
160971,6.385964216289126,975,25207,6.385964216289126,6.354805676175543,6.417237674781988,0.004879222472638431,0.004897217935091244,6.354805676175543,6.417237674781988,Yes
161689,6.414448367516959,980,25207,6.414448367516959,6.3832203306821045,6.445791322515854,0.0048683900852635855,0.004886305603084542,6.3832203306821045,6.445791322515854,Yes
162394,6.442416788987186,985,25207,6.442416788987186,6.411120663707446,6.473827832221016,0.004857823749192831,0.004875661457905675,6.411120663707446,6.473827832221016,Yes
163098,6.470345538937597,990,25207,6.470345538937597,6.438981569115211,6.501824426505779,0.004847340784760561,0.004865101466180908,6.438981569115211,6.501824426505779,Yes
163880,6.501368667433649,995,25207,6.501368667433649,6.469929507632626,6.532922744750673,0.0048357755742273805,0.004853451470162423,6.469929507632626,6.532922744750673,Yes
164593,6.529654461062403,1000,25207,6.529654461062403,6.498146901889983,6.5612769375427336,0.004825302680303462,0.004842901974201132,6.498146901889983,6.5612769375427336,Yes
165287,6.557186495814655,1005,25207,6.557186495814655,6.525612502110204,6.588875406625763,0.004815173965938621,0.004832699333980323,6.525612502110204,6.588875406625763,Yes
166005,6.585670647042488,1010,25207,6.585670647042488,6.55402806798377,6.617428143000981,0.004804761846529355,0.0048222113829446515,6.55402806798377,6.617428143000981,Yes
166719,6.613996112191058,1015,25207,6.613996112191058,6.582285476797284,6.645821664280204,0.004794474453246906,0.004811849228408824,6.582285476797284,6.645821664280204,Yes
167466,6.643630737493553,1020,25207,6.643630737493553,6.611849056112099,6.67552733535793,0.004783782036845155,0.004801079277986787,6.611849056112099,6.67552733535793,Yes
168243,6.674455508390526,1025,25207,6.674455508390526,6.642600095694723,6.706425837349773,0.004772735791819616,0.0047899531158843685,6.642600095694723,6.706425837349773,Yes
168945,6.702304915301305,1030,25207,6.702304915301305,6.670383034477181,6.734341712191882,0.004762821331993733,0.004779967085269058,6.670383034477181,6.734341712191882,Yes
169665,6.730868409568771,1035,25207,6.730868409568771,6.698878499600319,6.762973235402903,0.004752716591959265,0.004769789554716458,6.698878499600319,6.762973235402903,Yes
170351,6.758083072162495,1040,25207,6.758083072162495,6.726028479691357,6.790252580309207,0.004743148630885426,0.004760152813039945,6.726028479691357,6.790252580309207,Yes
171047,6.785694449954378,1045,25207,6.785694449954378,6.753574365048873,6.817929450343751,0.004733500033400521,0.004750434996316363,6.753574365048873,6.817929450343751,Yes
171705,6.8117983099932555,1050,25207,6.8117983099932555,6.779616430811708,6.844095104478505,0.004724432186187181,0.004741302225268274,6.779616430811708,6.844095104478505,Yes
172393,6.839092315626612,1055,25207,6.839092315626612,6.806845951292164,6.871453595077483,0.004715006443291918,0.004731809128665956,6.806845951292164,6.871453595077483,Yes
173088,6.8666640218986785,1060,25207,6.8666640218986785,6.834352646826818,6.899090311898915,0.004705541871397161,0.0047222770615869235,6.834352646826818,6.899090311898915,Yes
173756,6.8931645971357165,1065,25207,6.8931645971357165,6.860790859821616,6.925653249198512,0.004696498517901677,0.004713169344062299,6.860790859821616,6.925653249198512,Yes
174409,6.9190700995755146,1070,25207,6.9190700995755146,6.8866355161305455,6.951619597594535,0.0046877084605572855,0.004704316844689447,6.8866355161305455,6.951619597594535,Yes
175059,6.944856587455866,1075,25207,6.944856587455866,6.912361550436159,6.977466538876752,0.004679007638314856,0.004695554330061707,6.912361550436159,6.977466538876752,Yes
175724,6.971238148133455,1080,25207,6.971238148133455,6.938681378492218,7.003909832000003,0.004670155996600761,0.004686640044752419,6.938681378492218,7.003909832000003,Yes
176437,6.999523941762209,1085,25207,6.999523941762209,6.966901113231113,7.032261684331159,0.004660721043677444,0.004677138451319913,6.966901113231113,7.032261684331159,Yes
177090,7.0254294442020075,1090,25207,7.0254294442020075,6.9927462327358,7.05822756953538,0.004652130054936455,0.00466848690088839,6.9927462327358,7.05822756953538,Yes
177775,7.052604435275915,1095,25207,7.052604435275915,7.019858001357585,7.08546578288337,0.004643168948273642,0.0046594627430240655,7.019858001357585,7.08546578288337,Yes
178475,7.080374499147062,1100,25207,7.080374499147062,7.047563584051405,7.113300327750964,0.004634064921228397,0.004650294784247358,7.047563584051405,7.113300327750964,Yes
179206,7.109374380132503,1105,25207,7.109374380132503,7.076496263096521,7.142367410488969,0.004624614667622724,0.004640778300924298,7.076496263096521,7.142367410488969,Yes
179877,7.135993969928988,1110,25207,7.135993969928988,7.10305428739017,7.169048565616952,0.004615990803471205,0.004632094117127273,7.10305428739017,7.169048565616952,Yes
180534,7.16205815844805,1115,25207,7.16205815844805,7.129058306094527,7.195172923783881,0.004607593463144099,0.0046236381502668825,7.129058306094527,7.195172923783881,Yes
181197,7.188360376086008,1120,25207,7.188360376086008,7.155299915308881,7.221535749678001,0.004599165741204484,0.004615151697508037,7.155299915308881,7.221535749678001,Yes
181814,7.212837703812433,1125,25207,7.212837703812433,7.179720939253099,7.246069381031633,0.004591364164734983,0.004607295849958679,7.179720939253099,7.246069381031633,Yes
182484,7.2394176220891024,1130,25207,7.2394176220891024,7.206239825370749,7.272710331299898,0.004582937254112924,0.004598810422154913,7.206239825370749,7.272710331299898,Yes
183139,7.265402467568532,1135,25207,7.265402467568532,7.23216511329522,7.2987547341714984,0.00457474371470518,0.004590560089663965,7.23216511329522,7.2987547341714984,Yes
183741,7.289284722497719,1140,25207,7.289284722497719,7.255992723686487,7.322691633489757,0.004567251805719617,0.004583016340263278,7.255992723686487,7.322691633489757,Yes
184379,7.314595152140279,1145,25207,7.314595152140279,7.281245338629431,7.34805987767498,0.004559351928191014,0.004575061891827224,7.281245338629431,7.34805987767498,Yes
185033,7.340540326099893,1150,25207,7.340540326099893,7.3071313517184,7.3740642123451945,0.004551296348404237,0.004566950763298017,7.3071313517184,7.3740642123451945,Yes
185686,7.366445828539692,1155,25207,7.366445828539692,7.332977887968642,7.400028680815595,0.004543295552569619,0.004558894894169143,7.332977887968642,7.400028680815595,Yes
186340,7.392391002499306,1160,25207,7.392391002499306,7.35886410926821,7.4260328072768935,0.004535324662854051,0.0045508692338127035,7.35886410926821,7.4260328072768935,Yes
186996,7.418415519498552,1165,25207,7.418415519498552,7.38482959716123,7.452116353224356,0.00452737141092263,0.004542861428727516,7.38482959716123,7.452116353224356,Yes
187629,7.443527591542032,1170,25207,7.443527591542032,7.409884807795084,7.477285286525777,0.004519736554100441,0.004535174293180988,7.409884807795084,7.477285286525777,Yes
188249,7.468123933827905,1175,25207,7.468123933827905,7.434425549347874,7.501937229396906,0.004512295829396944,0.004527682704332032,7.434425549347874,7.501937229396906,Yes
188936,7.495378267941445,1180,25207,7.495378267941445,7.461618381092502,7.529253065716406,0.004504093808492273,0.004519424712672319,7.461618381092502,7.529253065716406,Yes
189595,7.521521799500139,1185,25207,7.521521799500139,7.487703021914678,7.55545548785614,0.004496267974349093,0.004511545570240321,7.487703021914678,7.55545548785614,Yes
190237,7.546990915221962,1190,25207,7.546990915221962,7.513114864424481,7.580981876639295,0.00448868312921307,0.004503909147256857,7.513114864424481,7.580981876639295,Yes
190868,7.57202364422581,1195,25207,7.57202364422581,7.5380913956281015,7.606070803296006,0.004481265536404445,0.004496441198537289,7.5380913956281015,7.606070803296006,Yes
191543,7.598801920101559,1200,25207,7.598801920101559,7.564809657737296,7.632909092781473,0.004473371292169294,0.004488493454433635,7.564809657737296,7.632909092781473,Yes
192200,7.624866108620621,1205,25207,7.624866108620621,7.590815534325065,7.659031593079969,0.004465727503996214,0.004480797954041542,7.590815534325065,7.659031593079969,Yes
192830,7.649859166104654,1210,25207,7.649859166104654,7.61575276979019,7.68408047243802,0.004458434537668827,0.004473455731707535,7.61575276979019,7.68408047243802,Yes
193488,7.675963026143531,1215,25207,7.675963026143531,7.6417984241034365,7.710242538051957,0.004450855472301478,0.0044658255637335855,7.6417984241034365,7.710242538051957,Yes
194154,7.702384258340937,1220,25207,7.702384258340937,7.668160843602601,7.73672258279598,0.004443223499434654,0.004458142219775297,7.668160843602601,7.73672258279598,Yes
194758,7.726345856309755,1225,25207,7.726345856309755,7.6920691910916315,7.760737431107752,0.004436335863755213,0.004451208299187255,7.6920691910916315,7.760737431107752,Yes
195356,7.750069425159678,1230,25207,7.750069425159678,7.715740119724629,7.78451364003975,0.004429548117801797,0.0044443750101454075,7.715740119724629,7.78451364003975,Yes
196005,7.775816241520213,1235,25207,7.775816241520213,7.741429897571526,7.8103174947682685,0.004422216636894725,0.004436994416590122,7.741429897571526,7.8103174947682685,Yes
196653,7.801523386360931,1240,25207,7.801523386360931,7.767080185921082,7.836081495955443,0.004414932665595124,0.0044296617318264064,7.767080185921082,7.836081495955443,Yes
197324,7.828142976157417,1245,25207,7.828142976157417,7.793640999806719,7.862759861513683,0.0044074279756747175,0.004422106936689932,7.793640999806719,7.862759861513683,Yes
197941,7.852620303883842,1250,25207,7.852620303883842,7.818064369856579,7.88729114678025,0.004400560919795355,0.004415194107788462,7.818064369856579,7.88729114678025,Yes
198620,7.879557265838854,1255,25207,7.879557265838854,7.844942049236983,7.914287391160472,0.004393040805978081,0.004407623950166231,7.844942049236983,7.914287391160472,Yes
199284,7.905899154996628,1260,25207,7.905899154996628,7.871226063368503,7.94068715519914,0.0043857239952536636,0.004400258531064874,7.871226063368503,7.94068715519914,Yes
199882,7.929622723846551,1265,25207,7.929622723846551,7.894897592294,7.964462763843199,0.004379165662966911,0.004393656698429573,7.894897592294,7.964462763843199,Yes
200546,7.9559646130043244,1270,25207,7.9559646130043244,7.921181789114811,7.990862345193948,0.004371917873121253,0.004386360911231542,7.921181789114811,7.990862345193948,Yes
201147,7.979807196413694,1275,25207,7.979807196413694,7.944972236299106,8.014757064698683,0.004365388693882664,0.004379788561896104,7.944972236299106,8.014757064698683,Yes
201813,8.0062284286111,1280,25207,8.0062284286111,7.971335784475134,8.041235980774404,0.004358187434582105,0.004372539763941856,7.971335784475134,8.041235980774404,Yes
202453,8.031618201293291,1285,25207,8.031618201293291,7.9966702146767465,8.066681095800362,0.004351300789038658,0.0043656077303855165,7.9966702146767465,8.066681095800362,Yes
203091,8.05692863093585,1290,25207,8.05692863093585,8.021925561781366,8.092046607845122,0.004344468066911337,0.004358730046885397,8.021925561781366,8.092046607845122,Yes
203744,8.08283413337565,1295,25207,8.08283413337565,8.047774776160503,8.118008398207312,0.004337507938011445,0.004351724191199266,8.047774776160503,8.118008398207312,Yes
204335,8.10628000158686,1300,25207,8.10628000158686,8.071169778371374,8.141505132294293,0.0043312374120574966,0.004345412532078509,8.071169778371374,8.141505132294293,Yes
204981,8.131907803387948,1305,25207,8.131907803387948,8.096742064524877,8.167188449607417,0.004324414358020684,0.004338544788317753,8.096742064524877,8.167188449607417,Yes
205646,8.158289364065537,1310,25207,8.158289364065537,8.123066568042118,8.19362706730649,0.0043174242113258625,0.004331508930855541,8.123066568042118,8.19362706730649,Yes
206231,8.181497203157853,1315,25207,8.181497203157853,8.146224290220355,8.21688502319128,0.0043113029390127325,0.0043253476906118474,8.146224290220355,8.21688502319128,Yes
206879,8.207204347998571,1320,25207,8.207204347998571,8.171876003845638,8.242647599113337,0.00430455276303054,0.0043185535063969245,8.171876003845638,8.242647599113337,Yes
207517,8.232514777641132,1325,25207,8.232514777641132,8.197131942442095,8.268012519670584,0.0042979376478174455,0.004311895330678487,8.197131942442095,8.268012519670584,Yes
208194,8.259372396556513,1330,25207,8.259372396556513,8.223931830877367,8.294927868927287,0.004290951415863208,0.004304863694679489,8.223931830877367,8.294927868927287,Yes
208841,8.285039869877416,1335,25207,8.285039869877416,8.249544219589021,8.320650426725432,0.004284306514619094,0.004298175676557561,8.249544219589021,8.320650426725432,Yes
209420,8.308009679850835,1340,25207,8.308009679850835,8.272464806673906,8.343669459469774,0.004278386105294939,0.0042922169079104055,8.272464806673906,8.343669459469774,Yes
210105,8.335184670924743,1345,25207,8.335184670924743,8.299581651203916,8.370902596949065,0.004271413427109795,0.004285199120892351,8.299581651203916,8.370902596949065,Yes
210739,8.360336414488039,1350,25207,8.360336414488039,8.324679661787608,8.396108073364365,0.004264990178940633,0.0042787343837427305,8.324679661787608,8.396108073364365,Yes
211403,8.386678303645812,1355,25207,8.386678303645812,8.350965361978888,8.422506151355606,0.004258293972167651,0.004271994991654611,8.350965361978888,8.422506151355606,Yes
212038,8.411869718728925,1360,25207,8.411869718728925,8.376103124618544,8.447751218755545,0.004251919645254038,0.004265579618610962,8.376103124618544,8.447751218755545,Yes
212694,8.437894235728171,1365,25207,8.437894235728171,8.402072299141398,8.473831078100961,0.00424536449332273,0.004258982320568094,8.402072299141398,8.473831078100961,Yes
213322,8.462807950172571,1370,25207,8.462807950172571,8.426933113190548,8.498797692816513,0.00423911746470525,0.004252695187677966,8.426933113190548,8.498797692816513,Yes
213927,8.486809219661206,1375,25207,8.486809219661206,8.450883493310181,8.522849851555112,0.004233125244266841,0.004246664554496099,8.450883493310181,8.522849851555112,Yes
214522,8.51041377395168,1380,25207,8.51041377395168,8.474438069515461,8.546504383814202,0.004227256792887236,0.004240758536675093,8.474438069515461,8.546504383814202,Yes
215130,8.534534057999762,1385,25207,8.534534057999762,8.498507355066426,8.570675666240774,0.004221285273279426,0.004234748844564631,8.498507355066426,8.570675666240774,Yes
215778,8.56024120284048,1390,25207,8.56024120284048,8.524160225516216,8.596437085346544,0.0042149486760129865,0.004228371800324198,8.524160225516216,8.596437085346544,Yes
216397,8.584797873606538,1395,25207,8.584797873606538,8.548665126892253,8.621045525382907,0.004208922242115143,0.004222306955858627,8.548665126892253,8.621045525382907,Yes
216996,8.608561113976277,1400,25207,8.608561113976277,8.572378340996085,8.644858791903191,0.004203115073603661,0.0042164628265208585,8.572378340996085,8.644858791903191,Yes
217624,8.633474828420677,1405,25207,8.633474828420677,8.597239681287771,8.66982488037987,0.004197052502385626,0.004210361723593809,8.597239681287771,8.66982488037987,Yes
218243,8.658031499186734,1410,25207,8.658031499186734,8.621744802386115,8.694433100695443,0.0041911024236892585,0.004204373882461442,8.621744802386115,8.694433100695443,Yes
218897,8.683976673146349,1415,25207,8.683976673146349,8.647635591274495,8.720432659601954,0.004184843331538625,0.004198075124768468,8.647635591274495,8.720432659601954,Yes
219515,8.708493672392589,1420,25207,8.708493672392589,8.672101273731974,8.745000975519977,0.0041789544816441745,0.004192149010008786,8.672101273731974,8.745000975519977,Yes
220144,8.733447058356806,1425,25207,8.733447058356806,8.69700250362403,8.770006517437794,0.004172986277841109,0.004186143092950453,8.69700250362403,8.770006517437794,Yes
220748,8.757408656325623,1430,25207,8.757408656325623,8.720914088577954,8.794018128308139,0.004167279292294764,0.004180400095417723,8.720914088577954,8.794018128308139,Yes
221343,8.781013210616099,1435,25207,8.781013210616099,8.744469441936257,8.81767188341956,0.004161680184658046,0.0041747657046162035,8.744469441936257,8.81767188341956,Yes
221926,8.804141706668782,1440,25207,8.804141706668782,8.767549793445555,8.84084852390708,0.004156215840495788,0.004169266972440369,8.767549793445555,8.84084852390708,Yes
222513,8.82742888880073,1445,25207,8.82742888880073,8.790788564559184,8.864184116948486,0.004150735701539443,0.004163752391637739,8.790788564559184,8.864184116948486,Yes
223107,8.850993771571389,1450,25207,8.850993771571389,8.814304523966397,8.887797922972867,0.0041452122272229155,0.0041581942492932,8.814304523966397,8.887797922972867,Yes
223712,8.874995041060023,1455,25207,8.874995041060023,8.838256031004356,8.911848954800872,0.004139609079858053,0.004152555981197168,8.838256031004356,8.911848954800872,Yes
224296,8.898163208632523,1460,25207,8.898163208632523,8.861376227203005,8.935065093640208,0.004134221925018136,0.004147135104454475,8.861376227203005,8.935065093640208,Yes
224899,8.922085135081526,1465,25207,8.922085135081526,8.88524868705275,8.95903648657841,0.004128681521311146,0.004141560065549349,8.88524868705275,8.95903648657841,Yes
225525,8.946919506486294,1470,25207,8.946919506486294,8.910031775179519,8.983922141147389,0.004122953300298786,0.0041357960842576666,8.910031775179519,8.983922141147389,Yes
226083,8.96905621454358,1475,25207,8.96905621454358,8.932122830631306,9.006104501709146,0.004117867368518141,0.004130678443679677,8.932122830631306,9.006104501709146,Yes
226668,8.992264053635894,1480,25207,8.992264053635894,8.95528286857335,9.029360141846213,0.004112555507930294,0.004125333507674276,8.95528286857335,9.029360141846213,Yes
227187,9.01285357242036,1485,25207,9.01285357242036,8.975830030770059,9.049992017125163,0.004107860108100989,0.004120608906645087,8.975830030770059,9.049992017125163,Yes
227737,9.034672908319118,1490,25207,9.034672908319118,8.99760453287984,9.071856186714403,0.0041029017669411165,0.004115619765386971,8.99760453287984,9.071856186714403,Yes
228264,9.05557979926211,1495,25207,9.05557979926211,9.018468515663086,9.0928059857231,0.00409816758525485,0.004110856210888082,9.018468515663086,9.0928059857231,Yes
228848,9.078747966834609,1500,25207,9.078747966834609,9.041589191972234,9.116021644455119,0.004092940458102695,0.004105596692040966,9.041589191972234,9.116021644455119,Yes
229424,9.101598762248582,1505,25207,9.101598762248582,9.064393206008727,9.138919221144548,0.004087804484875201,0.004100428932416019,9.064393206008727,9.138919221144548,Yes
229995,9.124251200063474,1510,25207,9.124251200063474,9.086999326461918,9.161617976220382,0.0040827321371092505,0.004095325231362344,9.086999326461918,9.161617976220382,Yes
230569,9.147022652437816,1515,25207,9.147022652437816,9.109724276038788,9.184435931291285,0.004077652129689082,0.0040902138624854,9.109724276038788,9.184435931291285,Yes
231103,9.168207244019518,1520,25207,9.168207244019518,9.130865657382492,9.205663733017445,0.0040729431221556145,0.004085475818880546,9.130865657382492,9.205663733017445,Yes
231640,9.18951085016067,1525,25207,9.18951085016067,9.152125860845718,9.227010741742783,0.00406822407901042,0.004080727711579749,9.152125860845718,9.227010741742783,Yes
232197,9.21160788669814,1530,25207,9.21160788669814,9.174177931339846,9.249152744226706,0.00406334657517754,0.004075820203200567,9.174177931339846,9.249152744226706,Yes
232773,9.23445868211211,1535,25207,9.23445868211211,9.196982283547394,9.272049982747276,0.004058321105200446,0.004070763856248873,9.196982283547394,9.272049982747276,Yes
233334,9.256714404728845,1540,25207,9.256714404728845,9.21919282762098,9.294350883810287,0.004053444393693004,0.0040658572184332775,9.21919282762098,9.294350883810287,Yes
233892,9.27885111278613,1545,25207,9.27885111278613,9.241284652575718,9.31653247487411,0.004048611164656573,0.004060994365569216,9.241284652575718,9.31653247487411,Yes
234450,9.300987820843417,1550,25207,9.300987820843417,9.26337653103782,9.338714012430914,0.004043795189292686,0.004056148907426061,9.26337653103782,9.338714012430914,Yes
235007,9.323084857380886,1555,25207,9.323084857380886,9.285428871493211,9.36085574495531,0.004039004949940273,0.004051329377799485,9.285428871493211,9.36085574495531,Yes
235517,9.343317332487008,1560,25207,9.343317332487008,9.305620468429543,9.381129098144394,0.004034633815378508,0.004046931546027371,9.305620468429543,9.381129098144394,Yes
236040,9.364065537350736,1565,25207,9.364065537350736,9.326326799071312,9.401919177141332,0.00403016597106189,0.0040424364438296344,9.326326799071312,9.401919177141332,Yes
236605,9.386479946046734,1570,25207,9.386479946046734,9.348696022892412,9.42437877061668,0.004025355977054561,0.004037597138414859,9.348696022892412,9.42437877061668,Yes
237163,9.40861665410402,1575,25207,9.40861665410402,9.370788158807759,9.446560050721882,0.004020622445039196,0.0040328347952524515,9.370788158807759,9.446560050721882,Yes
237724,9.430872376720751,1580,25207,9.430872376720751,9.392999122474627,9.468860532194281,0.00401588026359159,0.004028063784141519,9.392999122474627,9.468860532194281,Yes
238251,9.451779267663744,1585,25207,9.451779267663744,9.413864015215225,9.489809421251483,0.004011440743039131,0.004023597304884918,9.413864015215225,9.489809421251483,Yes
238842,9.475225135874956,1590,25207,9.475225135874956,9.437262840088078,9.513302332702501,0.00400647955510267,0.004018606025874617,9.437262840088078,9.513302332702501,Yes
239369,9.496132026817948,1595,25207,9.496132026817948,9.458127831130614,9.534251123458382,0.0040020711148503925,0.0040141708784990045,9.458127831130614,9.534251123458382,Yes
239910,9.517594319038363,1600,25207,9.517594319038363,9.479547158310618,9.555756380629614,0.003997560670519188,0.004009633139638466,9.479547158310618,9.555756380629614,Yes
240431,9.538263180862458,1605,25207,9.538263180862458,9.500174689217006,9.576466573285423,0.003993231359129638,0.004005277658894517,9.500174689217006,9.576466573285423,Yes
240953,9.558971714206372,1610,25207,9.558971714206372,9.520841857198755,9.597216471905618,0.0039889078184998285,0.004000928012205278,9.520841857198755,9.597216471905618,Yes
241512,9.581148093783472,1615,25207,9.581148093783472,9.542973989038908,9.619437099128008,0.003984293361390917,0.003996285723772414,9.542973989038908,9.619437099128008,Yes
242067,9.603165787281311,1620,25207,9.603165787281311,9.56494780205091,9.641498673020994,0.0039797277353077224,0.003991692592712714,9.56494780205091,9.641498673020994,Yes
242639,9.625857896616019,1625,25207,9.625857896616019,9.587594739419336,9.664235954228843,0.0039750386518935,0.003986975293528526,9.587594739419336,9.664235954228843,Yes
243192,9.647796247074226,1630,25207,9.647796247074226,9.609489468971839,9.686217925503016,0.003970521051789762,0.0039824305411136525,9.609489468971839,9.686217925503016,Yes
243764,9.670488356408933,1635,25207,9.670488356408933,9.632136510820695,9.70895510223108,0.003965864408783571,0.003977745942546295,9.632136510820695,9.70895510223108,Yes
244344,9.69349783790217,1640,25207,9.69349783790217,9.655100348471755,9.732010227473033,0.003961159333040512,0.003973012653933614,9.655100348471755,9.732010227473033,Yes
244909,9.715912246598167,1645,25207,9.715912246598167,9.677470345829617,9.754469047416443,0.0039565920103909755,0.0039684179765801615,9.677470345829617,9.754469047416443,Yes
245480,9.73856468441306,1650,25207,9.73856468441306,9.70007795269793,9.777166316086548,0.0039519922044292145,0.00396379065338775,9.70007795269793,9.777166316086548,Yes
246054,9.761336136787401,1655,25207,9.761336136787401,9.722804391107045,9.799982782334586,0.003947384368328588,0.003959155284238027,9.722804391107045,9.799982782334586,Yes
246607,9.783274487245606,1660,25207,9.783274487245606,9.744699424084217,9.82196445018595,0.003942960325980721,0.0039547048374022386,9.744699424084217,9.82196445018595,Yes
247108,9.803149918673384,1665,25207,9.803149918673384,9.764535653197662,9.841879083848703,0.003938965107752602,0.003950685799627127,9.764535653197662,9.841879083848703,Yes
247665,9.825246955210854,1670,25207,9.825246955210854,9.786589152148304,9.864019657885056,0.0039345375478881065,0.003946231870908656,9.786589152148304,9.864019657885056,Yes
248206,9.846709247431269,1675,25207,9.846709247431269,9.808009204256836,9.885524190132216,0.003930251437507315,0.0039419202624544555,9.808009204256836,9.885524190132216,Yes
248762,9.868766612448923,1680,25207,9.868766612448923,9.830023205933882,9.907624918403272,0.003925861056048053,0.0039375037915408365,9.830023205933882,9.907624918403272,Yes
249334,9.891458721783632,1685,25207,9.891458721783632,9.852670754604155,9.930361588313003,0.003921359656898292,0.003932975673617951,9.852670754604155,9.930361588313003,Yes
249859,9.912286269686991,1690,25207,9.912286269686991,9.873457448261078,9.951229990381007,0.0039172417310682495,0.0039288333321355895,9.873457448261078,9.951229990381007,Yes
250436,9.93517673662078,1695,25207,9.93517673662078,9.896303063910093,9.974165308509967,0.003912730869436927,0.00392429575464679,9.896303063910093,9.974165308509967,Yes
250947,9.955448883246717,1700,25207,9.955448883246717,9.9165355326763,9.994477132916543,0.003908748970214932,0.003920290298060185,9.9165355326763,9.994477132916543,Yes
251455,9.975602015313207,1705,25207,9.975602015313207,9.936649259848094,10.014669669799337,0.003904802477616663,0.003916320481326233,9.936649259848094,10.014669669799337,Yes
251999,9.99718332209307,1710,25207,9.99718332209307,9.958188413369808,10.036293129753668,0.003900589542765172,0.003912082673743501,9.958188413369808,10.036293129753668,Yes
252522,10.017931526956797,1715,25207,10.017931526956797,9.978896135092091,10.057081817678645,0.0038965520736159564,0.003908021393088981,9.978896135092091,10.057081817678645,Yes
